43.74	-7.70
43.58	-7.26
nan	nan
38.66	1.46
38.65	1.35
38.75	1.48
38.66	1.46
nan	nan
39.07	1.62
38.84	1.40
38.96	1.18
39.07	1.62
nan	nan
39.69	3.44
39.29	3.08
39.59	2.34
39.92	3.02
39.69	3.44
nan	nan
39.96	4.29
39.87	3.94
39.99	3.71
40.09	4.12
39.96	4.29
nan	nan
70.08	27.89
69.57	29.24
